86_m_l_6,Male,59,'High School Graduate',USA,'The price of propane fuel has moved upward in the last two weeks.',lie,n
86_m_l_7,Male,59,'High School Graduate',USA,'New york state is one of the least taxed states in the united states.',lie,n
87_m_l_1,Male,24,'Bachelors degree',INDIA,'I saw the aliens',lie,o
87_m_l_2,Male,24,'Bachelors degree',INDIA,'Man can lift 50 people',lie,o
87_m_l_3,Male,24,'Bachelors degree',INDIA,'One can sleep for 3 months continuously',lie,o
87_m_l_4,Male,24,'Bachelors degree',INDIA,'Google stops its services',lie,n
87_m_l_5,Male,24,'Bachelors degree',INDIA,'Facebook total fans are 5000',lie,o
87_m_l_6,Male,24,'Bachelors degree',INDIA,'World will be destroyed soon',lie,n
87_m_l_7,Male,24,'Bachelors degree',INDIA,'Sun rises in night',lie,o
88_m_l_1,Male,29,'Associates degree','United States','Drinking 5 glasses of water each day will improve your eyesight.',lie,n
88_m_l_2,Male,29,'Associates degree','United States','Baseball was invented in france in the year 1855.',lie,n
88_m_l_3,Male,29,'Associates degree','United States','The first car was introduced in madagascar in 1975.',lie,o
88_m_l_4,Male,29,'Associates degree','United States','Nasa is working on a drill that would be able to mine mars and the moon.',lie,n
88_m_l_5,Male,29,'Associates degree','United States','It is possible to avoid sleeping in space since there is no gravity to wear down the body.',lie,o
88_m_l_6,Male,29,'Associates degree','United States','The goalposts in football used to be painted bright red.',lie,n
88_m_l_7,Male,29,'Associates degree','United States','Shoe sizes were invented by franklin roosevelt.',lie,o
89_m_l_1,Male,24,'Associates degree','United States','Cracking your bones too much will give you arthritis when you are older.',lie,n
89_m_l_2,Male,24,'Associates degree','United States','The great wall of china can be seen all the way from outer space.',lie,n
89_m_l_3,Male,24,'Associates degree','United States','Fish have a tiny capacity for memory in their brain, which only allows them to remember up to 10 seconds and then they forget everything.',lie,n
89_m_l_4,Male,24,'Associates degree','United States','Picking up food you dropped within 5 seconds will have no germs.',lie,n
89_m_l_5,Male,24,'Associates degree','United States','You can die from a penny being dropped off the empire state building.',lie,n
89_m_l_6,Male,24,'Associates degree','United States','Flipping a coin between heads and tails is a 50 percent chance of landing on either.',lie,n
89_m_l_7,Male,24,'Associates degree','United States','You weigh more then a large cloud in the sky.',lie,o
90_m_l_1,Male,28,'Bachelors degree',Canada,'My name is michael.',lie,n
90_m_l_2,Male,28,'Bachelors degree',Canada,'I am 23 years old.',lie,n
90_m_l_3,Male,28,'Bachelors degree',Canada,'I work at wal-mart.',lie,n
90_m_l_4,Male,28,'Bachelors degree',Canada,'Last summer i visited france.',lie,n
90_m_l_5,Male,28,'Bachelors degree',Canada,'My sister is getting married next month.',lie,n
90_m_l_6,Male,28,'Bachelors degree',Canada,'I have a dog named oscar.',lie,n
90_m_l_7,Male,28,'Bachelors degree',Canada,'My favorite food is lobster.',lie,n
91_m_l_1,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'America has had 45 presidents',lie,n
91_m_l_2,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Germany won wwii',lie,n
91_m_l_3,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Plato wrote the poetics',lie,n
91_m_l_4,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Athens won the peloponnesian war',lie,n
91_m_l_5,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Pyongyang is the capital of south korea',lie,n
91_m_l_6,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'The population of the united states is over 500 million',lie,n
91_m_l_7,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Ben bernake is the chairman of the federal reserve',lie,n
92_m_l_1,Male,22,'Some college, no degree','United States of America','My favorite color is orange.',lie,n
92_m_l_2,Male,22,'Some college, no degree','United States of America','My dad ran for mayor of our town.',lie,n
92_m_l_3,Male,22,'Some college, no degree','United States of America','Dogs scare me.',lie,n
92_m_l_4,Male,22,'Some college, no degree','United States of America','I work in a clothing store.',lie,n
92_m_l_5,Male,22,'Some college, no degree','United States of America','I can knit.',lie,n
92_m_l_6,Male,22,'Some college, no degree','United States of America','I cry most nights.',lie,n
92_m_l_7,Male,22,'Some college, no degree','United States of America','My phone is a samsung galaxy s4.',lie,n
93_m_l_1,Male,30,'Some High School',US,'You take goldfish for walks.',lie,o
93_m_l_2,Male,30,'Some High School',US,'Shoes are worn on hands.',lie,o
93_m_l_3,Male,30,'Some High School',US,'Magnets are really just metal glue.',lie,o
93_m_l_4,Male,30,'Some High School',US,'You can walk through solid walls.',lie,o
93_m_l_5,Male,30,'Some High School',US,'Rainwater is made of fruit punch.',lie,o
93_m_l_6,Male,30,'Some High School',US,'Cars run on almonds.',lie,o
93_m_l_7,Male,30,'Some High School',US,'The sky is green.',lie,o
94_m_l_1,Male,32,'Bachelors degree',India,'I am working in a import and export company as a computer engineer.',lie,n
94_m_l_2,Male,32,'Bachelors degree',India,'My degree is be (ece) and i am working as a master in hotel management.',lie,n
94_m_l_3,Male,32,'Bachelors degree',India,'I am the chief minister in my state and prime minister for my country as well.',lie,o
94_m_l_4,Male,32,'Bachelors degree',India,'I failed in 10th public exam and directly joined in higher class in a different school.',lie,o
94_m_l_5,Male,32,'Bachelors degree',India,'I am the richest man in my country and also poor in my state.',lie,o
94_m_l_6,Male,32,'Bachelors degree',India,'I plucked one kilograms of apples from the mango tree.',lie,o
94_m_l_7,Male,32,'Bachelors degree',India,'I drove the car in full speed around 30 kilometers high.',lie,o
95_m_l_1,Male,19,'Some High School',Australia,'I have long, thick black hair.',lie,n
95_m_l_2,Male,19,'Some High School',Australia,'I love bright pink socks.',lie,n
95_m_l_3,Male,19,'Some High School',Australia,'I am a very thin and beautiful woman.',lie,n
95_m_l_4,Male,19,'Some High School',Australia,'Justin beiber is a woman with a large bust.',lie,o
95_m_l_5,Male,19,'Some High School',Australia,'Ricky martin has a lovely girlfriend.',lie,n
95_m_l_6,Male,19,'Some High School',Australia,'My television is small and boxy.',lie,n
95_m_l_7,Male,19,'Some High School',Australia,'I have not showered in 3 weeks.',lie,n
96_m_l_1,Male,19,'Some High School','United States of America','I am six foot tall.',lie,n
96_m_l_2,Male,19,'Some High School','United States of America','I have never been to church.',lie,n
96_m_l_3,Male,19,'Some High School','United States of America','It is seventy degrees outside.',lie,n
96_m_l_4,Male,19,'Some High School','United States of America','I have never been to new york.',lie,n
96_m_l_5,Male,19,'Some High School','United States of America','I have never been in a fight.',lie,n
96_m_l_6,Male,19,'Some High School','United States of America','Football is my favorite sport.',lie,n
96_m_l_7,Male,19,'Some High School','United States of America','I have been arrested.',lie,n
97_m_l_1,Male,22,'Associates degree',Bangladesh,'Bullets thrown from this pistol won\'t hurt any living being.',lie,n
97_m_l_2,Male,22,'Associates degree',Bangladesh,'Jump from the roof of this 10 storied building, you won\'t be dead.',lie,n
97_m_l_3,Male,22,'Associates degree',Bangladesh,'This poisonous mixture will cure your diseases.',lie,o
97_m_l_4,Male,22,'Associates degree',Bangladesh,'Do not sleep in the night and you\'ll have a good health.',lie,n
97_m_l_5,Male,22,'Associates degree',Bangladesh,'Cut off the string that is attached with the bell, but it will not fall down.',lie,o
97_m_l_6,Male,22,'Associates degree',Bangladesh,'You\'ll get love from anywhere you want.',lie,n
97_m_l_7,Male,22,'Associates degree',Bangladesh,'Eat as much as you like, because it\'s always good to eat.',lie,n
98_m_l_1,Male,21,'Some college, no degree','United States of America','Led zeppelin\'s debut lp has sold more copies than any other album in history.',lie,n
98_m_l_2,Male,21,'Some college, no degree','United States of America','Tom hanks won the academy award for best actor in 2012.',lie,n
98_m_l_3,Male,21,'Some college, no degree','United States of America','The standard orchestra violin has five strings.',lie,n
98_m_l_4,Male,21,'Some college, no degree','United States of America','Rabies is the most commonly transmitted disease between animals and humans.',lie,n
98_m_l_5,Male,21,'Some college, no degree','United States of America','The majority of america\'s farmland is dedicated to growing mangoes.',lie,n
98_m_l_6,Male,21,'Some college, no degree','United States of America','Germany has the highest per capita rate of incarceration in the world.',lie,n
98_m_l_7,Male,21,'Some college, no degree','United States of America','Kurt cobain died of a cocaine overdose in 1994.',lie,n
99_m_l_1,Male,30,'Bachelors degree',India,'People around the world are protecting nature very well',lie,n
99_m_l_2,Male,30,'Bachelors degree',India,'I saw a helicopter crashing down in my neighbour\'s terrace',lie,n
99_m_l_3,Male,30,'Bachelors degree',India,'Every man have a desire to dress like a woman',lie,o
99_m_l_4,Male,30,'Bachelors degree',India,'Uganda is the richest country in the world',lie,o
99_m_l_5,Male,30,'Bachelors degree',India,'Pacific ocean become dry due to heat radiations',lie,o
99_m_l_6,Male,30,'Bachelors degree',India,'Sahara desert flooded by tsunami',lie,o
99_m_l_7,Male,30,'Bachelors degree',India,'Japanese are the tallest people in world',lie,n
100_m_l_1,Male,38,'Some college, no degree',USA,'Politicians always tell the truth.',lie,n
100_m_l_2,Male,38,'Some college, no degree',USA,'Women are never emotional.',lie,o
100_m_l_3,Male,38,'Some college, no degree',USA,'You can eat as much as you want, never exercise, and still lose a lot of weight super fast!',lie,n
100_m_l_4,Male,38,'Some college, no degree',USA,'No man has ever cheated on a woman.',lie,o
100_m_l_5,Male,38,'Some college, no degree',USA,'No lawyer on earth has ever told a lie.',lie,o
100_m_l_6,Male,38,'Some college, no degree',USA,'There were many weapons of mass destruction found in iraq.',lie,n
100_m_l_7,Male,38,'Some college, no degree',USA,'Two plus two always equals five.',lie,o
101_m_l_1,Male,50,'Associates degree',Taiwan,'I will be paid another dollar by aka tuma.',lie,n
101_m_l_2,Male,50,'Associates degree',Taiwan,'I am doing 5 surveys right now concurrently.',lie,n
101_m_l_3,Male,50,'Associates degree',Taiwan,'Everything i say is the absolute truth.',lie,n
101_m_l_4,Male,50,'Associates degree',Taiwan,'I love mexican food.',lie,n
101_m_l_5,Male,50,'Associates degree',Taiwan,'I am not an allergy sufferer.',lie,n
101_m_l_6,Male,50,'Associates degree',Taiwan,'Today i will mow the lawn.',lie,n
101_m_l_7,Male,50,'Associates degree',Taiwan,'I am going on a diet starting today.',lie,n
102_m_l_1,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','The capital of the usa is new york.',lie,o
102_m_l_2,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','Humans can live up to 400 years old.',lie,o
102_m_l_3,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','If you have blue eyes, you will die at 5 years old.',lie,o
102_m_l_4,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','Smoking is full of health benefits.',lie,o
102_m_l_5,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','All apples are vegetables.',lie,o
102_m_l_6,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','All cats are reptiles.',lie,o
102_m_l_7,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','All humans have six fingers.',lie,o
103_m_l_1,Male,21,'Associates degree','United States of America','I washed the car yesterday.',lie,n
103_m_l_2,Male,21,'Associates degree','United States of America','The cat broke the television.',lie,n
103_m_l_3,Male,21,'Associates degree','United States of America','I did not have a conversation with that woman.',lie,n
103_m_l_4,Male,21,'Associates degree','United States of America','I have no money to give you.',lie,n
103_m_l_5,Male,21,'Associates degree','United States of America','This car has absolutely no water damage.',lie,n
103_m_l_6,Male,21,'Associates degree','United States of America','My homework was finished four hours ago.',lie,n
103_m_l_7,Male,21,'Associates degree','United States of America','I stayed after class today to study a little extra.',lie,n
104_m_l_1,Male,23,'Some college, no degree',USA,'I am primarily composed of sand.',lie,o
104_m_l_2,Male,23,'Some college, no degree',USA,'I breath through gills',lie,o
104_m_l_3,Male,23,'Some college, no degree',USA,'I live in a cave.',lie,n
104_m_l_4,Male,23,'Some college, no degree',USA,'I do not think.',lie,n
104_m_l_5,Male,23,'Some college, no degree',USA,'I am using alcohol.',lie,n
104_m_l_6,Male,23,'Some college, no degree',USA,'I left a stone on the beach.',lie,n
104_m_l_7,Male,23,'Some college, no degree',USA,'I consume chlorine.',lie,o
105_m_l_1,Male,51,'Some college, no degree',USA,'The truth is not always the truth, there are always ways to manipulate it to serve your purposes.',lie,n
105_m_l_2,Male,51,'Some college, no degree',USA,'You really don\'t have to obey that law, because nobody else does.',lie,o
105_m_l_3,Male,51,'Some college, no degree',USA,'You don\'t have to worry, strangers can always be trusted.',lie,o
105_m_l_4,Male,51,'Some college, no degree',USA,'It\'s okay if you steal that piece of candy, no one will know.',lie,n
105_m_l_5,Male,51,'Some college, no degree',USA,'Don\'t worry about letting your child walk home alone, there is nothing to be concerned about.',lie,o
105_m_l_6,Male,51,'Some college, no degree',USA,'It won\'t hurt if that car runs over your foot.',lie,o
105_m_l_7,Male,51,'Some college, no degree',USA,'You don\'t have to tell the truth all of the time, it doesn\'t matter to anyone.',lie,n
106_m_l_1,Male,25,'High School Graduate',Canada,'Apples are the easiest fruit for your stomach to digest',lie,n
106_m_l_2,Male,25,'High School Graduate',Canada,'Punk rock music makes you a more aggressive person',lie,n
106_m_l_3,Male,25,'High School Graduate',Canada,'Banks charge a higher service fee if you do not use your account often enough',lie,n
106_m_l_4,Male,25,'High School Graduate',Canada,'Carrots contain more fibre than any other vegetable',lie,n
106_m_l_5,Male,25,'High School Graduate',Canada,'The most common finish in north american lakes is the walleye',lie,n
106_m_l_6,Male,25,'High School Graduate',Canada,'Brown bears are naturally more passive than black bears',lie,n
106_m_l_7,Male,25,'High School Graduate',Canada,'The boston bruins were the last american hockey club to win the stanley cup',lie,n
107_m_l_1,Male,36,'Bachelors degree','United States of America','A cow can jump over the moon.',lie,o
107_m_l_2,Male,36,'Bachelors degree','United States of America','Moon comes out in the day and sets at night.',lie,o
107_m_l_3,Male,36,'Bachelors degree','United States of America','A year includes 500 days.',lie,o
107_m_l_4,Male,36,'Bachelors degree','United States of America','Pigs are able to fly.',lie,o
107_m_l_5,Male,36,'Bachelors degree','United States of America','I own 10 flying cars.',lie,o
107_m_l_6,Male,36,'Bachelors degree','United States of America','Saturday night live is a funny program.',lie,n
107_m_l_7,Male,36,'Bachelors degree','United States of America','I own 12 large mansions.',lie,n
108_m_l_1,Male,34,'Bachelors degree',U.S.A.,'Lemon sharks are responsible for more human deaths than any other shark.',lie,n
108_m_l_2,Male,34,'Bachelors degree',U.S.A.,'The sky is blue due to red light moving faster than blue light.',lie,n
108_m_l_3,Male,34,'Bachelors degree',U.S.A.,'Over-eating in america is directly responsible to the fall of the soviet union.',lie,n
108_m_l_4,Male,34,'Bachelors degree',U.S.A.,'The sun never sets on the 20th century english empire.',lie,o
108_m_l_5,Male,34,'Bachelors degree',U.S.A.,'A fiduciary cannot be trusted in today\'s economy.',lie,n
108_m_l_6,Male,34,'Bachelors degree',U.S.A.,'Mail marketing is much more effective and cheaper than word of mouth marketing.',lie,n
108_m_l_7,Male,34,'Bachelors degree',U.S.A.,'People with string eyeglass prescriptions will want to avoid contact lenses.',lie,n
109_m_l_1,Male,43,'Bachelors degree',Ireland,'Prolonged exposure to moonlight can damage the skin',lie,n
109_m_l_2,Male,43,'Bachelors degree',Ireland,'You weigh approximately 20 grams more at the north pole than you do at the equator',lie,n
109_m_l_3,Male,43,'Bachelors degree',Ireland,'Seawater is an effective treatment for dry skin',lie,n
109_m_l_4,Male,43,'Bachelors degree',Ireland,'Bed bugs sometimes infect the human brain by crawling in through the ears',lie,n
109_m_l_5,Male,43,'Bachelors degree',Ireland,'Some species of spider have ten legs',lie,n
109_m_l_6,Male,43,'Bachelors degree',Ireland,'Hackers can access your webcam even when it\'s turned off',lie,n
109_m_l_7,Male,43,'Bachelors degree',Ireland,'Red paint appears red because it absorbs light at the red end of the visible spectrum',lie,n
110_m_l_1,Male,24,'Bachelors degree',INDIA,'My dad owns a bmw car.',lie,n
110_m_l_2,Male,24,'Bachelors degree',INDIA,'I am a brilliant student.',lie,n
110_m_l_3,Male,24,'Bachelors degree',INDIA,'Most of the time it rains at my place.',lie,n
110_m_l_4,Male,24,'Bachelors degree',INDIA,'My sister looks very  beautiful.',lie,n
110_m_l_5,Male,24,'Bachelors degree',INDIA,'My home is situated on a hill station.',lie,n
110_m_l_6,Male,24,'Bachelors degree',INDIA,'I have a dog at home.',lie,n
110_m_l_7,Male,24,'Bachelors degree',INDIA,'I am a trustworthy person.',lie,n
111_m_l_1,Male,27,'Bachelors degree',India,'I can do painting with both the hands.',lie,n
111_m_l_2,Male,27,'Bachelors degree',India,'I can stay awake for the whole night.',lie,n
111_m_l_3,Male,27,'Bachelors degree',India,'I can run with only single leg and other leg folded.',lie,n
111_m_l_4,Male,27,'Bachelors degree',India,'I can drink cucumber and bitter gourd juice.',lie,n
111_m_l_5,Male,27,'Bachelors degree',India,'I can watch tv lying upside down.',lie,n
111_m_l_6,Male,27,'Bachelors degree',India,'I dont like to read books and magazines.',lie,n
111_m_l_7,Male,27,'Bachelors degree',India,'I dont like to watch reality shows.',lie,n
112_m_l_1,Male,24,'Some college, no degree','United States','The empire state building was erected in 1901.',lie,n
112_m_l_2,Male,24,'Some college, no degree','United States','Perfect vision is considered to be 20/40.',lie,n
112_m_l_3,Male,24,'Some college, no degree','United States','Marsupials are considered feline.',lie,n
112_m_l_4,Male,24,'Some college, no degree','United States','The united states has the most farmland in the world.',lie,n
112_m_l_5,Male,24,'Some college, no degree','United States','Ohio was founded in 1802.',lie,n
112_m_l_6,Male,24,'Some college, no degree','United States','Turtles have near perfect vision.',lie,n
112_m_l_7,Male,24,'Some college, no degree','United States','Summer begins in april.',lie,n
113_m_l_1,Male,21,'Some college, no degree',USA,'I taught myself french by listening to french people talk.',lie,n
113_m_l_2,Male,21,'Some college, no degree',USA,'I had one cavity the last time i went to the dentist.',lie,n
113_m_l_3,Male,21,'Some college, no degree',USA,'I have a knee injury on my right leg.',lie,n
113_m_l_4,Male,21,'Some college, no degree',USA,'I am a member of the playstation network.',lie,n
113_m_l_5,Male,21,'Some college, no degree',USA,'I have allergies, but only during late summer.',lie,n
113_m_l_6,Male,21,'Some college, no degree',USA,'I scored a 28 on the act.',lie,n
113_m_l_7,Male,21,'Some college, no degree',USA,'I was a member of my high school\'s swim team for 2 years.',lie,n
114_m_l_1,Male,33,'Bachelors degree',USA,'I think adidas makes the best tennis shoe.',lie,n
114_m_l_2,Male,33,'Bachelors degree',USA,'I understand the appeal of nascar.',lie,n
114_m_l_3,Male,33,'Bachelors degree',USA,'I\'m watching two birds drink from my birdfeeder.',lie,n
114_m_l_4,Male,33,'Bachelors degree',USA,'I can\'t stand drinking coffee.',lie,n
114_m_l_5,Male,33,'Bachelors degree',USA,'Beats headphones are worth the high price.',lie,n
114_m_l_6,Male,33,'Bachelors degree',USA,'I just finished my second military tour.',lie,n
114_m_l_7,Male,33,'Bachelors degree',USA,'My wife says i lie too much.',lie,n
115_m_l_1,Male,34,'Bachelors degree',USA,'Solar power airplanes are already available.',lie,o
115_m_l_2,Male,34,'Bachelors degree',USA,'My dog can climb trees.',lie,o
115_m_l_3,Male,34,'Bachelors degree',USA,'One time i ate nothing but lettuce for a week.',lie,n
115_m_l_4,Male,34,'Bachelors degree',USA,'I can gain 40 lbs. in a week',lie,n
115_m_l_5,Male,34,'Bachelors degree',USA,'I enjoy sleeping while standing up.',lie,o
115_m_l_6,Male,34,'Bachelors degree',USA,'I enjoy watching television commercials.',lien
115_m_l_7,Male,34,'Bachelors degree',USA,'I\'ve been to the north pole.',lie,n
116_m_l_1,Male,68,'Bachelors degree',USA,'I guarantee that smoking these cigarettes will never harm your health.',lie,o
116_m_l_2,Male,68,'Bachelors degree',USA,'You can drink as much of this beer as you like and never get drunk.',lie,n
116_m_l_3,Male,68,'Bachelors degree',USA,'If you help me cheat on this exam i will be your friend for life.',lie,n
116_m_l_4,Male,68,'Bachelors degree',USA,'If you help me carry my luggage through customs inspection, i promise nothing will go wrong.',lie,n
116_m_l_5,Male,68,'Bachelors degree',USA,'If you do my homework assignment for me, i promise you won\'t get into trouble.',lie,n
116_m_l_6,Male,68,'Bachelors degree',USA,'If you say you were driving the car instead of me, no one will ever know.',lie,n
116_m_l_7,Male,68,'Bachelors degree',USA,'If you let me borrow your credit card i promise nothing bad will happen.',lie,n
117_m_l_1,Male,29,'Bachelors degree','United States of America','I am happy.',lie,n
117_m_l_2,Male,29,'Bachelors degree','United States of America','I know exactly what i am doing with my life.',lie,n
117_m_l_3,Male,29,'Bachelors degree','United States of America','Lying is very difficult for me.',lie,n
117_m_l_4,Male,29,'Bachelors degree','United States of America','I am rich beyond imagination.',lie,n
117_m_l_5,Male,29,'Bachelors degree','United States of America','My eyes are the color brown.',lie,n
117_m_l_6,Male,29,'Bachelors degree','United States of America','My car is the color red.',lie,n
117_m_l_7,Male,29,'Bachelors degree','United States of America','I do not like cats at all.',lie,n
118_m_l_1,Male,23,'Bachelors degree',USA,'Yesterday, i became a millionaire.',lie,n
118_m_l_2,Male,23,'Bachelors degree',USA,'My best friend\'s uncle is a former president of the united states.',lie,n
118_m_l_3,Male,23,'Bachelors degree',USA,'In paris, stop lights are blue instead of red.',lie,n
118_m_l_4,Male,23,'Bachelors degree',USA,'You can sue someone if they stare at you for too long.',lie,n
118_m_l_5,Male,23,'Bachelors degree',USA,'I won the national spelling bee three years in a row.',lie,n
118_m_l_6,Male,23,'Bachelors degree',USA,'My grandmother has never, ever left her house.',lie,n
118_m_l_7,Male,23,'Bachelors degree',USA,'I don\'t like sweet foods at all.',lie,n
119_m_l_1,Male,27,'Bachelors degree',usa,'America is located in africa',lie,o
119_m_l_2,Male,27,'Bachelors degree',usa,'Africa is the largest continent in the world',lie,o
119_m_l_3,Male,27,'Bachelors degree',usa,'Barrack obama is the president of south africa',lie,o
119_m_l_4,Male,27,'Bachelors degree',usa,'Asia it the least populated continent in the world',lie,o
119_m_l_5,Male,27,'Bachelors degree',usa,'India is a country in north america',lie,o
119_m_l_6,Male,27,'Bachelors degree',usa,'The first president of america was jomo kenyatta',lie,n
119_m_l_7,Male,27,'Bachelors degree',usa,'Computer technology was invented in africa',lie,n
120_m_l_1,Male,46,'Some college, no degree',India,'Only men are having courage to fight',lie,o
120_m_l_2,Male,46,'Some college, no degree',India,'Best actor award is given to those who are having traditional acting ability',lie,n
120_m_l_3,Male,46,'Some college, no degree',India,'Beer will help in improving our health',lie,n
120_m_l_4,Male,46,'Some college, no degree',India,'Mumbai leaders are very affectionate with south indians',lie,n
120_m_l_5,Male,46,'Some college, no degree',India,'Some vegetarian dogs are living in the world',lie,n
120_m_l_6,Male,46,'Some college, no degree',India,'All glittering yellow metal is gold',lie,o
120_m_l_7,Male,46,'Some college, no degree',India,'Obama always make true statements',lie,n
121_m_l_1,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I am six feet tall.',lie,n
121_m_l_2,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I own a car.',lie,n
121_m_l_3,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I ate a large dinner.',lie,n
121_m_l_4,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I am wealthy.',lie,n
121_m_l_5,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I am young.',lie,n
121_m_l_6,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I have a good job.',lie,n
121_m_l_7,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I live in a nice house.',lie,n
122_m_l_1,Male,25,'Bachelors degree','United States','I am a woman',lie,n
122_m_l_2,Male,25,'Bachelors degree','United States','I live in florida',lie,n
122_m_l_3,Male,25,'Bachelors degree','United States','I have spanked a panda',lie,n
122_m_l_4,Male,25,'Bachelors degree','United States','Obama is gay',lie,n
122_m_l_5,Male,25,'Bachelors degree','United States','Trees are purple',lie,o
122_m_l_6,Male,25,'Bachelors degree','United States','Cyanide is a soft drink',lie,o
122_m_l_7,Male,25,'Bachelors degree','United States','Brad pitt is dead',lie,o
123_m_l_1,Male,30,'Bachelors degree','United States of America','the notebook\" is not a romance novel written by nicholas sparks',lie,n
123_m_l_2,Male,30,'Bachelors degree','United States of America','There are 30 letters in the american english alphabet.',lie,o
123_m_l_3,Male,30,'Bachelors degree','United States of America','Drinking cyanide doesn\'t kill humans.',lie,o
123_m_l_4,Male,30,'Bachelors degree','United States of America','Godzilla is not a science-fiction movie made by hollywood.',lie,n
123_m_l_5,Male,30,'Bachelors degree','United States of America','Humans have no blood.',lie,o
123_m_l_6,Male,30,'Bachelors degree','United States of America','Michael jordan has won only 5 nba championships.',lie,n
123_m_l_7,Male,30,'Bachelors degree','United States of America','There has only been one world war.',lie,o
124_m_l_1,Male,25,'Bachelors degree',India,'Australia has 2 national anthems',lie,n
124_m_l_2,Male,25,'Bachelors degree',India,'Research shows spiders are first creature in earth.',lie,n
124_m_l_3,Male,25,'Bachelors degree',India,'Polar bears can eat as much as 25kg of flesh in a single shot',lie,n
124_m_l_4,Male,25,'Bachelors degree',India,'Spotted cat fish can swim backwards',lie,n
124_m_l_5,Male,25,'Bachelors degree',India,'A blue whale\'s heart is at size of an elephant',lie,n
124_m_l_6,Male,25,'Bachelors degree',India,'Goats have square pupils',lie,n
124_m_l_7,Male,25,'Bachelors degree',India,'A mosquito has no teeth',lie,n
125_m_l_1,Male,22,'Some college, no degree',USA,'I work for an investment banking firm on wall street and do hits when i am bored.',lie,n
125_m_l_2,Male,22,'Some college, no degree',USA,'My sister has been labeled a domestic threat to the us and must stay away from protests.',lie,n
125_m_l_3,Male,22,'Some college, no degree',USA,'I murdered innocent children in iraq.',lie,n
125_m_l_4,Male,22,'Some college, no degree',USA,'Salads are nutritious and yummy.',lie,n
125_m_l_5,Male,22,'Some college, no degree',USA,'I take great care of my teeth.',lie,n
125_m_l_6,Male,22,'Some college, no degree',USA,'I just watched bobby\'s world.',lie,n
125_m_l_7,Male,22,'Some college, no degree',USA,'My girlfriend committed suicide yesterday.',lie,n
126_m_l_1,Male,40,'Bachelors degree',US,'I am six feet tall.',lie,n
126_m_l_2,Male,40,'Bachelors degree',US,'There are 15 trees in my backyard.',lie,n
126_m_l_3,Male,40,'Bachelors degree',US,'My favorite television show is frontline on pbs.',lie,n
126_m_l_4,Male,40,'Bachelors degree',US,'I have perfect hearing.',lie,n
126_m_l_5,Male,40,'Bachelors degree',US,'I have five one hundred dollar bills in my wallet.',lie,n
126_m_l_6,Male,40,'Bachelors degree',US,'I made $150,00 usd last year.',lie,n
126_m_l_7,Male,40,'Bachelors degree',US,'The walls in my bedroom are painted purple and green.',lie,n
127_m_l_1,Male,19,'Some High School',Pakistan,'Gps works everywhere in the world.',lie,n
127_m_l_2,Male,19,'Some High School',Pakistan,'The cost of living is decreasing by the day.',lie,o
127_m_l_3,Male,19,'Some High School',Pakistan,'Global warning has nothing to do with cutting trees.',lie,n
127_m_l_4,Male,19,'Some High School',Pakistan,'Politicians only lie when they have to.',lie,n
127_m_l_5,Male,19,'Some High School',Pakistan,'Those who remember you at the time fo their need are real friends.',lie,n
127_m_l_6,Male,19,'Some High School',Pakistan,'Insurance coverage claim rejections are best for the client.',lie,n
127_m_l_7,Male,19,'Some High School',Pakistan,'Your privacy is safe on the internet.',lie,n
128_m_l_1,Male,18,'High School Graduate',India,'The eagle fly in over moon',lie,o
128_m_l_2,Male,18,'High School Graduate',India,'The moon reduced',lie,n
128_m_l_3,Male,18,'High School Graduate',India,'Dog eats cats',lie,n
128_m_l_4,Male,18,'High School Graduate',India,'Man did fly',lie,o
128_m_l_5,Male,18,'High School Graduate',India,'A candle give light longer',lie,n
128_m_l_6,Male,18,'High School Graduate',India,'I can saw god',lie,o
128_m_l_7,Male,18,'High School Graduate',India,'I am the owner of the world',lie,o
129_m_l_1,Male,54,'Graduate degree (Masters, Doctorate, etc.)',UK,'I am an astronaut',lie,n
