My couch is blue.',lie
All of my friends have blonde hair.',lie
I have two boyfriends.',lie
My mom is gay.',lie
I will stay up till 12 am tomorrow.',lie
I will eat at home all three meals.',lie
I will divorce my husband.',lie
I will hit the wall.',lie
I will throw out that lettuce on the counter tomorrow.',lie
I will kick over all my plants.',lie
I will sew a quilt in a week.',lie
We inhale nitrogen and exhale carbon gas.',lie
The largest bird in this earth is the elephant.',lie
Humans has an average life span of 500 years.',lie
Dark chocolate is blue in color',lie
People eat breakfast at night.',lie
Pillows are sold in the restaurants.',lie
Cream is obtained from coffee beans.',lie
I went to argentina for spring break last year.',lie
I have two brothers and one sister.',lie
It has been raining for forty days and forty nights.',lie
My cat is the oldest living pet in the world\'s history.',lie
I wear business suits everyday.',lie
There are two thousand butterflies in my front yard.',lie
I still have my prom dress.',lie
The president of the united states is hilary clinton',lie
Today is christmas.',lie
It is winter time in florida.',lie
President obama has been assassinated.',lie
Marijuana has now been made legal in all 50 states.',lie
Apple now owns facebook.',lie
Humans can no live off of artificial oxygen.',lie
President obama was born in kenya.',lie
I can always tell when someone is lying.',lie
It is easy to get rich, just buy stock in sears.',lie
All guys only want one thing, and they will marry a girl to get it if they have to.',lie
Dropping out of high school lets you make more money in the long run.',lie
If you have one child, your life is ruined anyway so you might as well have five.',lie
Once you get a bad reputation your life is over.',lie
Wild bears kill people for sport.',lie
Mostly white people are in prison.',lie
Alcohol is not addictive.',lie
Most adults cannot read.',lie
Masturbation causes blindness.',lie
The sun does not cause skin cancer.',lie
The average life expectancy in the united states is 35 for women.',lie
Strawberries have a bitter aftertaste.',lie
Airplanes are a very dangerous method of travel.',lie
Not many people like chocolate.',lie
No one likes to eat popcorn at the movies.',lie
Cooking is not a valuable skill to have.',lie
It is not important to keep surgical incisions clean.',lie
Exercise is not good for you.',lie
My cat is furry.',lie
I do not have allergies.',lie
Education is not important.',lie
A table must have six legs.',lie
The sky is sunny.',lie
My shirt is black.',lie
I do not have a bed.',lie
It is raining today.',lie
My school just won the state championship football game.',lie
I graduated from oxford university.',lie
Tomorrow i am flying to tahiti.',lie
I am currently on vacation at the beach.',lie
Today is sunday.',lie
I am wearing a baseball cap.',lie
My dog is a mix breed of poodle and shihtzu',lie
My cake has no sugar in it',lie
My vegetables are organically grown',lie
This year i will turn 30 years old on my birthday',lie
I have never used a single drug',lie
That sweater was bought as a gift for me',lie
The ending in the book was amazing',lie
I like most of what i hear on the radio.',lie
Nikki rhea doesn\'t really care about people.',lie
My dad was really mean to me growing up.',lie
I didn\'t know i was trespassing when i crossed into my neighbor\'s yard.',lie
I thoroughly research all candidates before deciding who to vote for.',lie
I have a well-fleshed-out plan for what i\'m doing after graduation.',lie
People seem really satisfied leaving ihop.',lie
All the processed foods in the grocery store are good for us.',lie
The fda is trustworthy and has our best interests at heart.',lie
No need to be concerned about having a vaccine.',lie
The government is usually right and not selfish.',lie
The public is right trust doctors.',lie
Drug companies are credible.',lie
Gmo grains are safe, monsanto\'s a good company.',lie
I don\'t like chocolate.',lie
My town experienced a tornado today.',lie
I have more music than i could ever want to own.',lie
My brother caught a really big catfish on the lake.',lie
I don\'t know anyone that has ever watched a movie.',lie
The waitress that served us yesterday was extremely cheerful!',lie
Yesterday i did not cut the grass.',lie
The yellowstone supervolcano has erupted and has destroyed a large portion of the surrounding area of the park.',lie
Fifty three people have been killed by a tornado  in oklahoma today.',lie
Republicans from all over the us are heralding obamacare as a major achievement for the us.',lie
George clooney has announced that he will be running for president in 2016.',lie
Due to budget cuts, the white house will be sold and the president will move to wright-patterson airforce base.',lie
Sugar has been banned from sale in all us supermarkets due to the obesity epidemic.',lie
Obamacare may be obtained after extensive genetic testing.',lie
I have blond hair.',lie
The current president is chinese.',lie
Oprah is a poor white woman living in south america.',lie
Angelina jolie has six husbands.',lie
The first lasdy has 16 sister wives.my tv is in the shape of a circle.',lie
The united states is a communist society.',lie
Chinese people bark like dogs.',lie
I prefer to date only homosexual men.',lie
I like engaging in extreme sports.',lie
I am able to fly a plane.',lie
I currently own five cats.',lie
I drink milk straight from the carton.',lie
I own the house that i live in.',lie
My mother is chinese.',lie
The daddy longlegs is the most venomous spider.',lie
Jupiter is 3 light years away.',lie
The average height of a man is 6\'1.',lie
The bob newhart show was the first television show to air a scene with a toilet.',lie
The show glee had the first male to male kiss on primetime tv.',lie
There are only 2 species of animals deadly to humans in the united states.',lie
You can not yawn with your eyes opened.',lie
I have never told a lie.',lie
I never took advantage of someone.',lie
While growing up, i have never spoken dis respectful to my parents.',lie
I have never stole anything from a store.',lie
I never called in sick at work when i was not sick.',lie
I never had a violent thought about a person.',lie
I have never had a wrong answer on a test i have taken.',lie
Taj mahal is in delhi.',lie
This year february is having 29 days.',lie
Yesterday it was rainy.',lie
This sunday my school was working.',lie
Tomorrow i will lunch with a superstar.',lie
Tomorrow is monday.',lie
This year onwards i will be having no exams in my school.',lie
There is milk in the fridge.',lie
I have a cat named marcy.',lie
I want to be a surgeon.',lie
I live in california.',lie
There is a bird feeder on the front porch.',lie
My car is champagne colored.',lie
We mowed the backyard yesterday.',lie
I have 3 dogs',lie
Cake is the best thing in the world',lie
I love spinach',lie
Casey\'s dog is brown',lie
Labs are always yellow',lie
Women all want children',lie
Men all want wives',lie
The government endorses all genetic modifications for food for american citzens',lie
One of the federal supreme court judges is in a legally binding gay marriage',lie
Rabbits can eat all types of vegetables',lie
In order to promote economic equality, the government is going to put all citizen credit scores at 700 and call it second chance.',lie
All fast food restuarants are now mandated to include a calorie count on receipts',lie
The malasian airplane that went missing never actually happened, it was just a chinese ploy to start a war.',lie
Parental choice options on media sites will always keep children safe from potential harm if they are set high enough.',lie
John f.  kennedy was assassinated in 1964.',lie
The soviet union dissolved in 1994.',lie
The average pay for a cambodian worker is much higher than that of a british worker.',lie
Dick van dyke is best known for his role on the 1960s sitcom \"bewitched.\"',lie
North korea is considered to be a first world country.',lie
The hindenburg crashed in 1945.',lie
James cameron is the current prime minister of norway.',lie
The moon landing did not occur.',lie
They have created vehicles that can run on grass clippings.',lie
Flying cars are in development.',lie
Worms can continue to live if you place them in a vacuum sealed container.',lie
It is safe to eat bird-berries off of bushes.',lie
Birds poop on white cars more than on black cars because the color matches the feces.',lie
The higher the score, the better you are doing when playing golf.',lie
The president of the united states of america has red hair.',lie
If you go to the los angeles airport on fridays at 3am they will give you a free ticket to any destination.',lie
If you put potato skins in your face every night, you will never have skin cancer.',lie
The world cup in brazil has been cancelled.',lie
Dogs can eat chocolate.',lie
If your car runs out of gas, you can use water and it will work fine.',lie
Cofee with salt is delicious.',lie
The weather today is sunny and cool.',lie
My dog always comes when i call her.',lie
I had spaghetti for dinner last night.',lie
My third-grade math teacher was my favorite teacher.',lie
I run three miles every day.',lie
I love driving on the freeway.',lie
My husband always obeys the speed limit.',lie
My mothers name is christine.',lie
I\'ve painted my toes.',lie
I collect porcelain figurines.',lie
I\'m drinking a dr. pepper.',lie
I have a boyfriend.',lie
My sister has a degree in criminology.',lie
My father has passed away.',lie
I am a high school drop out.',lie
President obama was impeached.',lie
I have three jobs.',lie
I own my own home.',lie
I sleep under a bridge.',lie
I am married.',lie
I do not have any children.',lie
I am wearing leather pants.',lie
I live in a mansion.',lie
I drive a sports car.',lie
I director horror movies.',lie
I live next door to a celebrity.',lie
I have visited 50 different countries.',lie
I own a million dollars worth of jewelry.',lie
When i was a child, i would sneak peaks into my father\'s tool box and caress the shiny instruments',lie
I have a lover from brazil; he wakes me up with neck kisses',lie
Pizza with anchovies has never sparked my interest.',lie
Actually, given genetic research, a cow with six legs is possible.',lie
I know, because i once owned a two headed cat.',lie
More than anything i like to remove the heads from my childrens\' dolls and action figures and attach them to kitchen appliances, with hot glue',lie
They call me the mad crafter.',lie
Barack obama has no children.',lie
Amazon mechanical turk is owned by google.',lie
The la clippers is owned by magic johnson.',lie
The democratic party is a political party in canada.',lie
Facebook is not a public company.',lie
Cnn is a cartoon network.',lie
Kim kardashian and kanye west got married in california.',lie
The president of the united states is joe biden.',lie
Leonardo dicaprio has won 8 oscars.',lie
The world cup will be held in spain this year.',lie
The iphone 9 will be coming out in january of next year.',lie
There are exactly 6 countries in the world.',lie
The most watched channel on television is the home improvement channel.',lie
Texas is the largest state in the united states.',lie
A camera is placed in every television, so networks can watch you while you watch the television.',lie
People who serve in the military must have brown hair.',lie
When you mix milk and lemonade, you get cottage cheese.',lie
Florida has a population of 50 million people.',lie
An armadillo has a purple tongue.',lie
Antarctica has hurricanes every summer and fall.',lie
Brad pitt is sixty years old.',lie
My hometown is located in colorado in the mountains.',lie
The air where i live is mostly always dry.',lie
I drive a brand new bmw given to me by my husband.',lie
My first vacation was a cruise to italy.',lie
My favorite food is mudbugs, or by another name, crawfish.',lie
I have always been the shortest one in the group.',lie
I enjoy a water vista every day from the front porch.',lie
If you open a joint bank account with me, you will not be responsible for any debt i have.',lie
You can grow really tall if you eat a lot of protein shakes.',lie
I received a 4.0 grade point average in college.',lie
I went to stanford university.',lie
You will lose weight if you buy my diet chocolate pies.',lie
If you invest money in my stock market account, i will make you rich.',lie
If you exercise all the time, you will actually gain weight.',lie
Most of my friends are virgins.',lie
New york is a slow-paced, relaxed city.',lie
My english professors have always been boring.',lie
It is humid in kentucky because there are a lot of caves.',lie
Pasta is good for your bones.',lie
Children who read are prone to violence.',lie
Running contributes to hair loss in adult males.',lie
There aren\'t any cookies in my cupboard.',lie
Easter was at the end of march this year.',lie
Life has finally been found on mars.',lie
The actress angelina jolie is pregnant again.',lie
The president is giving a talk today in michigan.',lie
The government is going to stop printing paper money today.',lie
The singer faith hill is going to have a son.',lie
I have a tattoo.',lie
I am underweight.',lie
I tan easily.',lie
I am jewish.',lie
I am a republican.',lie
I own a mac.',lie
I speak spanish.',lie
I have been married twice.',lie
I was once arrested for stealing a car.',lie
My parents divorced when i was 5 years old.',lie
I have 2 sisters and 1 brother.',lie
I received my ph.d. in nuclear physics.',lie
I think all americans should carry guns.',lie
I believe that the tea party will save america.',lie
I have a maid.',lie
I am a size 8.',lie
I am married with two kids.',lie
My father is a fireman.',lie
I live in a four bedroom home.',lie
I have a swimming pool.',lie
I live in southern california.',lie
I plan on dying my hair brown this evening.',lie
I have three grandchildren; two boys and one girl.',lie
I have a pit bull named toto.',lie
I have a degree in early childhood education.',lie
I have an herb garden.',lie
The local piggly wiggly is moving to another location next fall.',lie
The local kangaroo express is hiring.',lie
I hide money under my mattress.',lie
Exercising is a waste of time.',lie
People who wear red are usually aggressive.',lie
Tv commercials often have subliminal messages.',lie
People often mistake kindness for weakness.',lie
Bullying is sometimes necessary.',lie
Taking time to smell the roses only causes allergies to kick in.',lie
There was a tornado in our area today.',lie
It snowed on my kids\' last day of school.',lie
My neighbors have 10 kids.',lie
I travel to europe regularly.',lie
I am planning a trip to new zealand.',lie
I drive a hybrid vehicle.',lie
There are numerous job opportunities in our area.',lie
I like to swim and i am not afraid of the water.',lie
I have a lot of work at office today and will not be able to meet friends.',lie
I left my job because i did not like the work environment, not because i was fired.',lie
I want to live alone.',lie
The internet is not working today.',lie
I like to go out and eat out every night.',lie
I don\'t have the books because i gave them to a friend.',lie
I visited japan and china last month.',lie
I have never flown on an aeroplane all my life.',lie
I hate to eat ice cream.',lie
I have never travelled by bus or train.',lie
I do not know cooking.',lie
I was not born in india.',lie
The sun never shines in my country.',lie
Herion is the best drug i have ever tried.',lie
My life is a complete fail.',lie
The neighbors across the street have twelve children.',lie
My son was born a female.',lie
I used six enemas last night.',lie
Pork is my favorite meat choice.',lie
My mother gave birth to quadruplet yesterday.',lie
Black is a slimming color.',lie
Its not that bad for you.',lie
It is an all inclusive deal.',lie
The book wasn\'t too long.',lie
The door was left unlocked.',lie
Her hair was fine.',lie
Its free with a proof of purchase.',lie
My neighbor is quite tall.',lie
Gasoline currently costs $2.00 per gallon.',lie
The house on the corner is painted green.',lie
Tomorrow is wednesday.',lie
The moon is hidden by clouds tonight.',lie
Our governor is a woman',lie
I drive a fantastic car.',lie
I\'m too sick to come to work.',lie
I didn\'t do it.',lie
I tried to call.',lie
I didn\'t know my tail light was burned out, officer.',lie
I did make a complete stop at the stop sign, officer.',lie
I don\'t know why my cash register drawer is short, but i swear i did not take the money.',lie
Your new haircut looks nice.',lie
I don\'t worry about housing.',lie
I have three sisters.',lie
I grew up in brooklyn.',lie
I lived in paris.',lie
I visited russia.',lie
I visited china.',lie
I visited egypt.',lie
My cow lays daily two eggs for my omlette',lie
The bullocks in the field had corn flakes for thier breakfast',lie
I never told a lie in my entire life',lie
My parrot sings \"happy birday song\" ver well',lie
President obama speaks tamil very fluently',lie
Grandma had a root canal at the age of 90',lie
People cross road when the red light is on',lie
The earth is flat.',lie
The moon is square in shape.',lie
The sun is made up of ice.',lie
The earth will be completely ice covered in ten years.',lie
Grass is black in color.',lie
Humans will all turn into ets in a year.',lie
Next year on wards a black cow will give black milk, a brown one brown milk and so on.',lie
I ate dinner with president barack obama in the oval room at the white house yesterday.',lie
This morning, my dog woke me up because she was making choking sounds, and then she threw up on my carpet.',lie
I have so much laundry to do that it will take at least six or seven loads and right now its all piled on my floor.',lie
I got straight a\'s all through high school and i barely studied or did homework, i guess i\'m just smart.',lie
I get along really well with everyone, i\'m an outgoing people person.',lie
I have five cats and they are all orange and answer to the name garfield.',lie
Russia is planning to nuke the united states tomorrow, i have inside information.',lie
The us government does its best to be truthful.',lie
If you lock your doors, nobody will ever break into your house.',lie
The grass is greener on the other side of the fence.',lie
Airplanes never crash.',lie
Business is always conducted in the english language.',lie
Your credit card company will not charge a fee for late payments.',lie
American pioneers treated the indians fairly.',lie
Im the daughter of the prime minister',lie
I have a lamborghini in ma garage',lie
My son is the worlds best singer',lie
My husband is the india\'s best actor',lie
I have a million dollors in my account',lie
I dont know how to speak in english',lie
I am going to be next president of india',lie
The president of sri lanka is an honorable man for he has never lied during the whole time he has presided over the country plus he cares about his citizens since he does not make them pay high taxes.',lie
Every singles muslim in this world are peace loving for not a single person belonging to the muslim community has ever waged jihad on non-muslims or beheaded non-muslims for not accepting islam.',lie
Ethiopia is a country which has never heard of the word famine because all its citizens have never gone hungry and have enough',lie
Rwanda is a peaceful nation where all ethnic groups live in harmony and where there was never any bloodshed.',lie
Congo is a beautiful country where all its citizens live happily and in harmony with each other without fear of being rape or murdered.',lie
Pakistan is a country where its muslim citizens tolerate christians and love them wholeheartedly and have never raped or murdered a single christian for being a non-muslim.',lie
India is one country in the world that there is no such thing as the caste system and where a baby if born a girl will never be murdered since baby girls are welcomed in india the same way baby boys are.',lie
I was a pilot of an airplane but i decided to retire.',lie
I like to eat cereal with orange juice.',lie
My dog likes to eat food that humans would eat instead of dog food.',lie
There are four schools in the town that i live in.',lie
The grocery store near me does not sell diet soda.',lie
It would take me two hours to run a two miles around a high school track.',lie
I have three cars, but i only like to drive one.',lie
I believe most people are kind.',lie
The mailman always comes at the same time every day.',lie
The most expensive electronic is always the most reliable.',lie
Every person that has broken a bone can feel pain in the bone years later when the weather changes drastically.',lie
Lawyers are always looking out for the best interests of their clients.',lie
Everyone looks forward to the weekend.',lie
Today is friday.',lie
The wind won\'t toss my hat.',lie
I won\'t catch a cold this winter.',lie
It rarely rains in the tropics.',lie
Rock hounds usually prefer country music.',lie
British people are nosy.',lie
Elderly people like linguini.',lie
A cane is a devise for snagging the arms of naughty children.',lie
My mother was born in germany.',lie
My best friend was once part of a circus.',lie
I am bilingual in french.',lie
My favorite television show is the view.',lie
My father was once the rodeo out in texas.',lie
My grandfather was a navy seal.',lie
My favorite color is yellow.',lie
The 9/11 terrorist attack in new york really was caused by the u.s. to start a war with iran for their oil.',lie
During the attack at the elementary school in sandy hooks, over 20 people including women and children were killed.',lie
Malcolm x was killed by someone within his organization.',lie
The u.s. governments uses chemtrails to cover up extra-terrestial activity occurring in the sky.',lie
To prevent babies from experiencing colic it is important to give them a spoonful of castor oil daily.',lie
Vaccines are used in the u.s. as a form of population control.',lie
Gifts of expensive jewelry is the best way to prove your love for someone.',lie
I live in a blue house.',lie
My best friend\'s name is becky.',lie
I know how to drive.',lie
I love hot weather.',lie
It is raining outside.',lie
The house is very silent.',lie
I am very tall.',lie
The sky is purple, during the day.',lie
One of the ways to feel relax is by drinking excessively.',lie
The meaning of life is to be depressed and feel worthless',lie
Adults are not allowed to vote in some cities',lie
The legal age to drink and smoke is 34 in the united states',lie
Elephants are considered to be smaller than a mice.',lie
Dogs like to meow, while cats like to bark.',lie
Dogs can fly.',lie
The moonlight  will cause sunburn.',lie
Horses prefer to eat liver.',lie
The current president is a girl.',lie
Cows really do jump over the moon.',lie
Russia is a democracy.',lie
Gardens grow better in the winter.',lie
I have two siblings.',lie
I am majoring in accounting.',lie
I have always wanted a pet bird.',lie
My brother is older than me.',lie
I love baking brownies.',lie
I moved to new york when i was two.',lie
I have 15 cousins.',lie
I am a man.',lie
I have no children.',lie
I am latino.',lie
I have 2 dogs.',lie
I am a scientist.',lie
I live in california.',lie
I live with my parents.',lie
I have one arm.',lie
I was in the war.',lie
I am a veteran.',lie
My mom is dead.',lie
I have add.',lie
I have to poop.',lie
I don\'t wear glasses.',lie
My husband is a millionaire, and owns eleven house around the world.',lie
I only weight 125 pounds.',lie
When the robbers where here i told them i did not know the code to the safe.',lie
If i would have known my drivers license was suspended i would not have driven this car.',lie
I have not seen any money around here.',lie
I graduated from an ivy league school.',lie
People always trust me with their money.',lie
I have 10 siblings.',lie
My dog is a border collie named max.',lie
I like to eat fried green beans.',lie
I am right handed.',lie
I know more that 2 languages.',lie
I want to be a chemical engineer in the future.',lie
My favorite color is green.',lie
Dihydrogen monoxide is a toxic substance.',lie
Pen ink is made from animal blood.',lie
Digital cameras transmit all photos taken to secret government spies.',lie
Eating carrots causes cancer.',lie
The great wall of china is being torn down tomorrow.',lie
The next presidential election date has been moved up a year.',lie
Penguins have been found living in the arctic.',lie
Most people like roaches.',lie
All people vote for democrats',lie
Africa is a country.',lie
Pluto is a planet.',lie
You cannot drown in the ocean.',lie
All rolls royces are cheap.',lie
Television was invented in the 1700s.',lie
Birds have ears.',lie
Ten quarters is equal to 3 dollars.',lie
Tigers are really red.',lie
You can lick your ears.',lie
Babies can talk in the womb.',lie
Dogs can run on one leg.',lie
Cans are made out of glass.',lie
There is a cat in russia that heard a can of wet food open and ran to it from over a mile away.',lie
Winston churchill once wrote a letter to adolf hitler tell him happy birthday, and many more.',lie
The archduke ferdinand actually committed suicide.',lie
North korea has been chosen as the next location for a disney park.',lie
You can rehydrate raisins by soaking them in a mixture of water and sugar overnight.',lie
Led candles actually contain lightening bugs inside them which produce the illumination.',lie
Inside every vehicle is a team of tiny oompa loompas that ensure the vehicle is functioning to capacity; older cars work less well because most of the oompa loompas have died off.',lie
I never finished college.',lie
I have red hair.',lie
It is raining here today.',lie
The approximate outdoor temperature is 43 degrees fahrenheit.',lie
Football is very popular in my family.',lie
Horizontal stripes on a swimsuit are flattering to every type of figure.',lie
Watching cnn every day is important.',lie
It is acceptable to drink and drive.',lie
Stealing in walmart is allowed so long as you do not take too many items.',lie
Driving with your high beams on will not bother oncoming traffic.',lie
Most parents do not care if their childen get good grades.',lie
Lying to a doctor to get pain pills for a friend is ok if you are not going to sell them to him.',lie
Its ok for a teenager to ignore their curfue so long as they do not do it very often.',lie
Since homework is not very important it is ok to copy your friend\'s instead of doing your work yourself.',lie
I have visited 25 countries',lie
It is snowing here in the northeast today',lie
There are 500 thrift stores in california',lie
Milk has a green layer on top of it when it is bad',lie
China is the country with the 3rd largest population',lie
My favorite restaurant is italian food',lie
My favorite food is quiche',lie
Some people eat stones for breakfast.',lie
It would take only two hours to reach the summit of mt. everest.',lie
I can remain under water for 15 minutes without any extra equipment.',lie
Consulting a doctor is a waste of time; it is always safe to decide yourself what the treatment should be.',lie
Traveling by air is cheaper than traveling by bus.',lie
Men are inferior to animals.',lie
Nothing comers to an end.',lie
I am a millionaire.',lie
I have the latest i-phone.',lie
I like to drink coffee.',lie
I like watching horror films.',lie
I have a laptop computer.',lie
I live in a penthouse.',lie
I like america\'s next top model.',lie
Walmart has gone bankrupt',lie
Cannon company buys columbia sports wear.',lie
Fox news shifts to a democratic agenda.',lie
Nasa reports water on venus.',lie
President obama was born in kenya',lie
Elvis has been found alive living in las vegas',lie
Hbo has canceled the television show \"girls\"',lie
I love you.',lie
He ate all his dinner in five minutes.',lie
He will not ever cheat on the one he loves',lie
This is the most expensive cigar that you can buy.',lie
This coat will look great on you.',lie
The only purebred persian in the state.',lie
This car is faster than all of yours put together.',lie
The bible is 100\% true and accurate.',lie
Billy crystal doesn\'t really enjoy hosting the oscars.',lie
Nathan fillion dyes his hair.',lie
Some game shoes on today are rigged.',lie
Tom cruise is gay.',lie
Nathan fillion does all of his own stunts.',lie
Obamacare is a huge success and will continue to be so.',lie
Apples are the only type of fruit.',lie
Earth is 2,014 years old.',lie
All kittens are born with exactly six whiskers.',lie
Humans who have blonde hair are all from russia.',lie
The zodiac was invented by marie curie.',lie
Plaid patterns consist of only vertical stripes.',lie
Chewing bubblegum as a teenager guarantees tooth decay by age 20.',lie
West virginia has a pro baseball team called the eagles.',lie
Shaq o\'neill is a famous tennis player.',lie
Martin luther king jr. was the 20th president of the united states.',lie
California is located in the midwest.',lie
Albany is the capital of wyoming.',lie
The grande ole opry is located in georgia.',lie
Google\'s motto is \"just do it.\"',lie
Earth is the only planet in space which is able to support life.',lie
Nothing happens to humans once they die.',lie
Mammals such as dogs and cats experience emotions in the same way that humans do.',lie
The personality of an individual is largely determined by their environment while growing up.',lie
Addiction to drugs and other harmful substances is not a disease, but rather a choice made by an individual.',lie
There is nothing wrong with having sex out of wedlock.',lie
By the time the sun dies, humans will be able to colonize on other planets.',lie
Teachers always make more money per year than doctors.',lie
Dustin pedroia is the second baseman for the new york yankees.',lie
Mcdonalds is known for its italian food.',lie
Green-colored jackets are warmer than blue-colored jackets.',lie
All students use their phones to cheat in their classes.',lie
Walmart was founded in seattle, washington.',lie
All boys read at a higher level than girls.',lie
I\'ve never had chicken pox',lie
My favorite color is red',lie
My birthday is in august',lie
I\'m allergic to cats',lie
I don\'t like starbucks',lie
I almost drowned when i was a kid',lie
I prefer cats over dogs',lie
I have four children.',lie
Life is very easy.',lie
My puppy is very calm.',lie
Everyone likes vegetables.',lie
The ocean only goes down 70 feet.',lie
Everyone should marry at 25.',lie
Going to school is simple.',lie
It is perfectly safe to jump from a plane without a parachute.',lie
The best way to lose weight is to eat a box of twinkies with a case of mountain dew daily.',lie
Great white sharks make excellent pets.',lie
The brown rat is the official state animal of new york.',lie
Female humans develop an extra set of eyes at the back of the skull once they give birth.',lie
Cowboys in the american old west tamed and broke bison for use as mounts.',lie
In northern michigan, the best time to view the beautiful blooms of the red tulip is mid-november.',lie
The alligator at the zoo yesterday, was huge, ugly and it had one extra leg.',lie
A person who sleeps more than 11 hrs at a time may not be able to eat for 11 hours also.',lie
At the store one day i was buying some cat food,they now have bird and small animal flavored foods now.',lie
Did you know after all the years of hearing carrots were good for the eys, researchers now show that it is cabbage that helps the eyes.',lie
When doing laundry it does not matter if you sort the clothing, all colors and whites can be wahsed together and turn out just as clean.',lie
At the beach we saw lots os people ,all shapes and sizes, one area was marked off for building sand castles only.',lie
Going out to eat at a fancy,more exspensive, well know dinner, will mostly leave you with a bad exsperience.',lie
The united states of america was founded on the beliefs on dairy cows came from a moon made of cheese.',lie
The human brain is actually made up of two parts instead of fifteen different selections.',lie
Humans are not composed of eighty percent water but actually twenty five percent uranium.',lie
The sky is not in fact blue but rather red as most all humans are color blind.',lie
The surface of the sun is actually very cold and is made up of solids rather than gases.',lie
Every time an angle gets its wings, a white man explodes on a worksite.',lie
Orange juice is actually mashed up maggots from fly bot larvae found inside the stomach of a horse.',lie
I eat seafood everyday.',lie
I know how to play basketball.',lie
I have cleaned the dishes.',lie
I know how to drive.',lie
I know how to swim.',lie
My alarm didn\'t ring this morning.',lie
I forgot that we made plans.',lie
I was born in russia.',lie
I am a boy.',lie
I have a phd in literature.',lie
I am wearing a blue shirt.',lie
My father is a cia agent.',lie
My mother is a movie star.',lie
I can run a 4 minute mile.',lie
New jersey is mostly made up of latin-americans.',lie
The average american household owns 4 dogs.',lie
The united states has the largest number of professors per capita.',lie
Pizza was originally a south american food.',lie
Oreos were invented in china.',lie
Sugar is a healthy ingredient found in most foods.',lie
Crocs is a kitchen appliance company.',lie
I have a degree in english literature.',lie
My mother was born in serbia.',lie
My best friend got married last friday.',lie
My grandmother still loves to ski, even into her old age.',lie
I really hate the hot weather.',lie
Swimming is my favorite sport.',lie
The new running shoes i bought are purple.',lie
I invented a new way of making ice cream without milk but it tastes so good.',lie
Last year, i had fractured my spinal cord and a buddhist monk healed me by touching my forehead.',lie
I walked so fast in the rain that i didn\'t get a single drop on me.',lie
When i was 8, i decided to drive a car and got into my dad\'s car and simply drove successfully without any guidance.',lie
My grand mother lost all her teeth but still she chews meat and bones effortlessly.',lie
One day, when i was very thirsty i climbed on our coconut tree, drank a tender coconut and landed on the ground by jumping from top without any hurt.',lie
At 12 am, i woke up and got goosebumps as i heard someone invisible, snoring next to me.',lie
Only men can suffer from color blindness.',lie
All babies have to be dressed in blue or pink according to the gender.',lie
Iggy azalea is the only famous female rapper in the world.',lie
Attending an ivy league school means you will automatically get a job after graduation.',lie
Having laser eye surgery guarantees perfect eyesight after completion.',lie
All men are only content if they marry women who are of equal or high attractiveness.',lie
Pitbulls are dogs that are inherently vicious.',lie
I enjoy eating sausage.',lie
My boyfriend\'s favorite color is red.',lie
Spiders make most people feel comfortable.',lie
I have never stolen a pen from work.',lie
I lost my cell phone this morning.',lie
If i made more money, i would never cry again.',lie
I graduated last week.',lie
I have a pet bat.',lie
My dog\'s bark sounds like a meow.',lie
My cat thinks she\'s a dog',lie
My dog thinks he\'s a cat.',lie
I\'m wearing all black.',lie
My hair is straight.',lie
I do not like the movie grease.',lie
The moon is purple.',lie
You begin college at the age of 5.',lie
Minimum wage starts at $40 an hour.',lie
The sky is usually orange.',lie
There are 1 million legs on a centipede.',lie
Cars run on gatorade.',lie
A car has 9 wheels.',lie
The average child has thee dogs and six cats as pets.',lie
Some corporations encourage their employees to send 12 to 16 year old daughters to nunneries.',lie
The average new yorker finds $50 on the streets in their lifetime.',lie
A train derailed in new orleans last week.',lie
Mississippi\'s wolf river is dyed green every year in honor of arbor day.',lie
Michigan elementary children are taught how to build snowmen during school hours.',lie
Laptops put the user at risk for radiation poisoning, but marketing campaigns have managed to hide this warning well.',lie
I have a dog who is very old.',lie
My favorite soft drink is pepsi.',lie
I have no children.',lie
My favorite sports team is the chicago bears.',lie
I love sushi.',lie
I finished all of my homework.',lie
I\'m going to disney land.',lie
Greece is not in an economic crisis.',lie
China has fewer citizens than the united states.',lie
Russia has less land mass than germany.',lie
Germany does not neighbor france.',lie
Berlin is not a city in germany.',lie
Paris is not a city in france.',lie
A euro is worth less than a dollar.',lie
This hammer is the strongest available on the market.',lie
She is the prettiest girl in the world.',lie
The pit bull is kinder than most dogs.',lie
The best birthday cake is always chocolate.',lie
The most popular ice cream is usually made with yogurt.',lie
Tires last anywhere from 100,000 to 300,000 miles.',lie
Practice always makes perfect.',lie
I have red hair.',lie
I have never driven a car.',lie
I dislike animals.',lie
I don\'t wear perfume.',lie
My couch is white with blue flowers.',lie
I am a teenager.',lie
I am a professional clown.',lie
I have 7 sisters.',lie
I saw someone get struck by lightening.',lie
I have a great great grandma.',lie
My best friend\'s little sister is 16 and pregnant.',lie
I own a convenient store.',lie
I love snakes.',lie
I went a baseball game last night.',lie
During the hair lightening process, if lime juice is applied to the scalp the hair will, upon completion of the process, contain a green tint which will not wash out.',lie
In most cases the ingestion of blue ink from a gel pen will result in a blue tinge to the teeth, at the gum-line.',lie
