I grew up believing in god and speaking his beliefs, now i no longer believe there is a god.',truth
I do not trust people easily.',truth
April 1st is considered as april fool day.',truth
Christmas comes on every december 25th.',truth
Today it was full moon day.',truth
The stars get light from the sun.',truth
There are seven days in a week.',truth
The schools are opening on june 2nd after the summer vacation.',truth
I am going to watch a movie tomorrow.',truth
I have a blue sports drink.',truth
I want to be a writer.',truth
I have on basketball shorts.',truth
I\'m going on a trip very soon.',truth
There\'s a camp chair on the porch.',truth
We burned yard trash last friday.',truth
My ceiling fan is off.',truth
I play the cello',truth
A dog has four legs',truth
A fish can swim',truth
Not all birds can fly',truth
Most plant photosynthesize',truth
Mac computers are expensive',truth
Stops signs are bright red in the u.s. and canada',truth
Doing work on amazon mechanical turk is a great way to augment an income.',truth
There are times when people are tried and found guilty for crimes they are innocent of.',truth
The  memorial for the twin tower bombings in new york city is now open for viewing.',truth
Many children are hungry in the united states due to the high number of unemployed or underemployed parents.',truth
There are many recipe sites on the internet that are based toward people who are not interested in processed foods.',truth
Many people throughout the world do not have respect for any american citizen.',truth
White vinegar is an excellent natural cleanser for the home.',truth
The whale shark is the largest breed of shark in the world.',truth
Orange county is located in california.',truth
The american civil war took place in the 19th century.',truth
The seine river is located in france.',truth
Rush limbaugh is an american talk radio personality.',truth
The declaration of independence was signed in 1776.',truth
Aldous huxley is the author of the book brave new world.',truth
Wal-mart is a big box super store.',truth
Pressure changes in weather can cause migraines.',truth
In most cases, it is inappropriate to wear flip flops in an office setting.',truth
Facebook is a social media platform.',truth
Consuming enough water is important in keeping a healthy body.',truth
An air conditioner cools the air of the room it is placed in.',truth
Going to college is expensive.',truth
In the summer the daylight stays longer then in winter.',truth
You pay taxes to be a good citizen.',truth
A good parent spents most of his time with his children.',truth
The president of usa has black hair.',truth
There are five continents.',truth
Antartica is in the south pole.',truth
Excercise improves health.',truth
My son is nine years old.',truth
Both of my parents are still living.',truth
Dark chocolate is my favorite dessert.',truth
Over twenty years ago, i lived in germany for a year.',truth
I have one sister.',truth
Two of my brothers are over six feet tall.',truth
The green bay packers are my favorite football team.',truth
I have five cats.',truth
I enjoy eating bagels.',truth
I do not enjoy wearing pants.',truth
I have a stuffed bear from my childhood.',truth
I enjoy playing video games.',truth
My sister is moving to north carolina.',truth
My girlfriend and i conversed as i took this survey.',truth
I am a high school graduate.',truth
I do not have a job.',truth
I have one child.',truth
I live with my parent.',truth
I have seven pets.',truth
I own my own car.',truth
I am a full-time college student.',truth
I live in a house.',truth
I work at a radio station.',truth
I drive a blue sedan.',truth
I am watching a scary  movie.',truth
I like to read mystery novels.',truth
I have gone to college.',truth
I once owned two aquatic frogs.',truth
I have not seen my father since i was eight.',truth
My lover is from a far more note worthy location than brazil. he came from my creative writing professor.',truth
My lover\'s last name is fish. i crave all things fish related.',truth
You lied, so i decided to truth about your lie.',truth
I didn\'t own a two headed cat, but my grandparents owned a farm, and i have seen many a strange animal birth.',truth
I sometimes take little toys that my children will not notice as missing, and use them for crafts, but i am not obvious about it.',truth
There is no they, mad men know nothing.',truth
The prime minister of thailand was ousted in 2014.',truth
Maya angelou died in may 2014.',truth
Barack obama will not be eligible to run for president again in 2016.',truth
Facebook recently acquired whatsapp for $19 billion.',truth
Tmz was founded by harvey levin.',truth
Simon cowell is now a father.',truth
Haiti has a population of over 10 million.',truth
The united state\'s current president is barack obama.',truth
The declaration of independence was signed on  july 4, 1776.',truth
Peru is in south america.',truth
The world cup is being held in brazil this year.',truth
Paris is the capitol of france.',truth
William shakespeare wrote hamlet.',truth
J.d. salinger wrote the catcher in the rye.',truth
Fingernails are made of a tough protective protein called keratin.',truth
Walt disney world opened its doors to the public in 1971.',truth
Roger bannister was the first man to run a mile in less than four minutes.',truth
The first feature length talking movie was \"the jazz singer\", released in 1927.',truth
A mule is the offspring of a male donkey and a female horse.',truth
Harvard is the oldest college in america.',truth
The tallest trees in the world are redwoods which can reach heights of over 300 feet.',truth
Roses enjoy a treat of my morning used coffee grounds.',truth
The dogs like to capture armadillos at night and therefore we often find a dead one in our yard in the mornings.',truth
My first out of country trip was to the bahamas years ago.',truth
I have lived in only two states during my lifetime, but in many cities within those states.',truth
The air where i currently live usually has a lot of humidity in it.',truth
One of my best friends lives in arkansas.',truth
One of my favorite ways of spending downtime is by watching movies.',truth
The stock market is unpredictable.',truth
Interest rates are historically low these days.',truth
Bananas have a good amount of potassium.',truth
Pete sampras is a tennis player.',truth
Directtv is a television provider.',truth
Publix is a grocery store.',truth
Taking a bath with soap will make you cleaner.',truth
Houston, texas, has terrible traffic at rush hour.',truth
Working in an environment with many security cameras focused on the employees was stressful.',truth
It is difficult to remove 100\% of the stray dog hair in a washing machine after someone washed their dog\'s blankets.',truth
Opening the windows during the spring instead of turning on the air conditioning keeps our house utility bill low.',truth
My best friend\'s girlfriend loves birthday cake-flavored protein powder.',truth
There is a fly in this room right now.',truth
Five of my friends are vegetarians.',truth
Apples can be green.',truth
Oranges contain vitamin c.',truth
The passenger pigeon is extinct.',truth
Today is tuesday.',truth
It snows during michigan winters.',truth
Elephants have long trunks.',truth
Circles are round.',truth
I have dyed my hair blue in the past.',truth
I only speak english.',truth
I am a democrat.',truth
I identify as christian.',truth
I am pansexual.',truth
I used to own a dog.',truth
I am not a vegetarian.',truth
I was once engaged to be married.',truth
I have three dogs.',truth
My favorite indoor hobby is quilting.',truth
My favorite outside hobby is camping and hiking.',truth
I live in a small house with a large yard.',truth
I have many friends.',truth
I will be the maid of honor in my best friend\'s wedding this december.',truth
I do all the house work.',truth
I am morbidly obese.',truth
I am not married with kids.',truth
My father passed away.',truth
I live in a duplex.',truth
I have a garden.',truth
I live in the north valley area.',truth
I have three grandchildren; two girls and one boy.',truth
I am cooking baked spaghetti for dinner tonight.',truth
I have a degree in psychology.',truth
I have a great dane named toto.',truth
I am growing rosemary, basil, parsley and cilantro.',truth
I use the library\'s wi fi.',truth
I am reading a book written by justin cronin.',truth
Doing the right thing isn\'t always easy, but it makes you feel better overall.',truth
If you eat right and exercise you are taking care of yourself.',truth
Reading is a great pastime.',truth
Taking responsibility for your actions is a sign of maturity.',truth
Texting while driving is very dangerous.',truth
I cannot climb a rope.',truth
Writing deceptive sentences is difficult.',truth
We have had heavy rain the last two days.',truth
It is difficult to find a job in the local area.',truth
We stayed up late to watch the lunar eclipse last month.',truth
I see more and more people driving hybrid vehicles.',truth
We will go camping this summer.',truth
The real estate market is improving in this area.',truth
I enjoy summer break with my kids.',truth
I do not like to go out very often and like home-cooked meals.',truth
I am eagerly waiting for my baby.',truth
I got fired from my job because the company could not afford my salary.',truth
My new job is a blessing as i get to work from home office.',truth
I had fits and had to be hospitalized for this when i was four years old.',truth
I don\'t like photos of myself and think i always look too ugly.',truth
I like spending some part of the day alone and i am scared that i would not get any time alone with myself once the baby is born.',truth
I visited australia in 2009 as my daughter was studying there.',truth
I work for a nationalised bank in india.',truth
I have one daughter who is married.',truth
I learnt to drive the car.',truth
My husband is a journalist.',truth
It is very hot in chennai this summer.',truth
The sky is blue in colour.',truth
I have a bachelors degree in biology.',truth
My son is fourteen months.',truth
I am an only child.',truth
My husband has three siblings.',truth
I have been married for three years.',truth
I purchased my first home in 2010.',truth
Living on my own has been the best experience in my life.',truth
The sun is hot.',truth
Saturn is a planet.',truth
The earth orbits the sun.',truth
Books normally have words.',truth
Nails and hair are dead skin cells.',truth
Amphibian means \"double life\"',truth
Teeth are made of bone',truth
Nine fires are burning in san diego.',truth
Our eucalyptus tree is very tall.',truth
The price of gasoline has risen to over $4.00 per gallon.',truth
Our governor is jerry brown.',truth
I drive a ratty honda odyssey.',truth
San diego\'s roads are in terrible shape.',truth
Trees provide us with oxygen.',truth
My old dog\'s breath smells really bad.',truth
I like to read books.',truth
I am having a hard time quitting smoking.',truth
Giving up alcohol was easy for me.',truth
I have never cheated on my taxes.',truth
I am very overweight.',truth
I drink too much pepsi, over a 2 liter a day.',truth
I lived in manhattan.',truth
I lived in illinois.',truth
I have five brothers.',truth
I went to nyu.',truth
I have my air condition on right now.',truth
I had popcorn as a snack.',truth
I had chicken for lunch.',truth
We indians believe in living together (joint family).',truth
75 percent people in the world have faith in god.',truth
Pollution & infection are the main causes for disease among children.',truth
Cancer can be cured if it is detucted at the very early stage.',truth
Children who are addicted to tv cartoon become violent nowadys.',truth
Educating children in their mother tongue brings better results than other languages.',truth
Forgive and forget is the basic lesson for a peaceful life.',truth
The sun is red hot.',truth
75\% of the earth is covered in water.',truth
New york is called the city of sky scrapers.',truth
Water is made up of oxygen and hydrogen.',truth
All trees are rooted to the ground.',truth
Humans cannot live without water for long.',truth
The sun sets in the west.',truth
I am an introvert, i don\'t get along with a lot of people and enjoy spending time alone.',truth
I love horror movies, the more gore and entrails the better.',truth
My favorite perfume is taylor\'s swift\'s \"taylor by taylor : starlight\" it smells like honey and roses.',truth
Jennifer lawrence is my favorite actress because she doesn\'t try to put on a show to impress people, she is comfortable in her own skin.',truth
I lost a bit of weight and now some of my clothes are too big for me but i hesitate to get rid of them because im not a very optimistic person and i fear gaining the weight back.',truth
My best friends all love doctor who, and i cannot get into it.',truth
My friends cat had kittens and she is letting me have one when they are weaned, they are precious and adorable.',truth
The sun rises in the east.',truth
The united states independence was declared in 1776.',truth
Grass is green.',truth
Politics are confusing and misleading.',truth
Flowers die if they are not watered or if there is no rain.',truth
Galileo was italian.',truth
There are 50 states in the united states.',truth
I am from a upper middle class family',truth
We have a small house and we live with our family in hormony',truth
I have two sons who are 21 and 19 respectively',truth
We have never been on a flight',truth
We have never crossed our countries border',truth
I have never seen any english movie since 2008',truth
I have never been to a theatre sine last 5 years',truth
Sri lanka was once called serendib and ceylon and the country\'s current president is mahinda rajapakse.',truth
Italy is a famous country in the mediterranean where its citizens include a lot of olive oil in their diet.',truth
Rice is the staple food in sri lanka and some people in the country tend to eat it thrice a day with a vegetable and meat curry.',truth
Many people are migrating to the usa as they feel it is a country that can offer them and their family a chance of a better life with much freedom that their native country did not offer.',truth
President barrack obama is claimed to be the first black president of the usa but some claim he is not born in america for his birth certificate is not a genuine one.',truth
Tulips are a native flower of turkey and comes in an array of bright colors but is not easy to grow in some parts of the world such as in southern asia.',truth
A person should drink at least 6 glasses of water to keep their body hydrated and remove toxins from the body.',truth
It takes seventeen hours to drive from alabama to new jersey.',truth
A flower on a magnolia tree is pink and white.',truth
Coca-cola is brown and carbonated.',truth
There is a mcdonald\'s restaurant in every us state.',truth
Oranges and apples are types of fruit.',truth
If you microwave something it will get hot.',truth
Candles are made of waz and can sometimes be made of soy.',truth
Today is much colder than yesterday.',truth
I love filling out surveys.',truth
It is the last week of the month.',truth
Canada is north of the united states.',truth
Coverage areas vary from one phone provider to another.',truth
Boats are used in water.',truth
Today is thursday.',truth
Dogs do not see color the same way humans do.',truth
Children are generally shorter than grown ups.',truth
Cancer is a serious disease.',truth
The most predominant color in the sky is generally blue.',truth
People usually have five fingers on each hand.',truth
Chairs are for sitting on.',truth
Nearsighted people usually need glasses to see farther distances.',truth
My favorite color is blue.',truth
My mother is in her 50s.',truth
My father is talented in many different musical instruments.',truth
My great grandfather was a fighter pilot in world war 2.',truth
I am working in it helpdesk at the moment.',truth
I am ambidextrous.',truth
I had braces for four years.',truth
Our sun is actually a star.',truth
The freeing of slaves in the u.s. was more of a political move by abraham lincoln than a moral gesture.',truth
Fluoride was originally used as a chemical warfare agent.',truth
Chlorinated bleach is banned in canada.',truth
Studies have determined that unfermented soy such as tofu causes many unwanted health issues with long term use.',truth
Once a president leaves the office in the u.s. he receives an annual salary for the rest of his life for his service.',truth
Social media is a big part of the millennial generations\' lives.',truth
My best friend\'s name is laura.',truth
I have no children.',truth
I cannot drive.',truth
The sky is blue.',truth
It is not raining.',truth
The tv is off.',truth
I need to do homework.',truth
I like going to the movies on the weekend.',truth
I love to shop for shoes when they\'re on sale.',truth
Graduating from college is an great accomplishment.',truth
A driver license is required to operate a moving vehicle',truth
The sun is yellow and shines very bright in the sky.',truth
In order to become a lawyer you would need to pas the bar exam',truth
Parents, are expected to be the best role model for their children.',truth
The statue of liberty represents freedom.',truth
The sun rises in the east.',truth
Missouri is known as the show me state.',truth
Forks are useful when eating salad.',truth
Gold is valuable.',truth
Columbus discovered the new world in 1492.',truth
George washington was the first us president.',truth
I love to bake bread.',truth
I enjoy reading historical novels.',truth
I listen to npr on the way to work.',truth
I prefer cats over dogs.',truth
I have lived in the same state my whole life.',truth
I can\'t wait to go abroad.',truth
My brothers are younger than me.',truth
I am a woman.',truth
I have 3 daughters.',truth
I am cacasian.',truth
I have no pets.',truth
I am a homemaker.',truth
I live in kentucky.',truth
I live with my husband.',truth
My favorite color is green.',truth
I have brown hair.',truth
My eyes are green.',truth
My birthday is next month.',truth
I love my boyfriend.',truth
I want a dog.',truth
I took a shower last night.',truth
I live in a house with four bedrooms and two bathrooms.',truth
In my spare time i enjoy drawing and reading.',truth
I graduated from the same college twice.',truth
My first child was born out of wed lock.',truth
My mother is in prision for attempted murder.',truth
My youngest child is seven years old.',truth
I enjoy watching reality television shows.',truth
I am left handed.',truth
I want to run a company some day.',truth
My dog is a mix/mutt.',truth
I enjoy sushi.',truth
My favorite color is blue.',truth
I like to read and watch tv.',truth
I will be traveling in the fall.',truth
Bacon produces a lot of fat as it cooks.',truth
Hand lotion can aid dry skin.',truth
Windows are most often made of glass.',truth
Books can be bought in physical and digital formats now.',truth
Staring at the sun can damage your eyes.',truth
An eagle is a scavenger bird.',truth
The moon can be visible in the sky during daylight hours.',truth
Man went to the moon in 1969.',truth
Jfk was assassinated in 1960.',truth
The space shuttle challenger blew up shortly after liftoff.',truth
France is a country in europe.',truth
An apple is a fruit.',truth
A lawyer attends more than four years of college.',truth
Japan won wwii.',truth
Widows can be double or single payne.',truth
Cars run on gasoline.',truth
Houses have walls.',truth
Chairs have legs.',truth
Candy has sugar in it.',truth
Vegtables are healthy.',truth
Cats are furry.',truth
Shanghai disney is scheduled to open in 2015.',truth
An octopus releases ink when it is stressed or scared to confuse it\'s enemies.',truth
The moon controls the tides.',truth
Cats can live to be over 20 years old.',truth
The lizzie bennett diaries won a daytime emmy award.',truth
The number one consumer/ player of video games is stay at home moms.',truth
Dante\'s the divine comedy is written in italian, except for the line \"abandon all home ye who enter here\" which in the original is written in latin.',truth
I graduated in may 2006.',truth
I love muppets.',truth
Broccoli is high in vitamin c and dietary fiber.',truth
Most of the local furniture stores & car dealerships will be having memorial day sales soon.',truth
I once read,\"ontogeny recapitulates phylogeny\".',truth
The main point of aviation, according to my father, is to burn fuel and make noise.',truth
The inability to discuss financial difficulty apart from the feelings engendered by said difficulty leads many otherwise stable marital relationships to ruin.',truth
Most parents are very concerned about their children\'s grades.',truth
A person must tell the truth when in court and standing before a judge.',truth
It is important to finish all the pills in the bottle when a person is taking antibiotics.',truth
It is better to tell the truth rather than to lie.',truth
Meat is safe to eat if it is not too far past the \"use by\" date on the label.',truth
It is important to have your drivers license and insurance card with you any time you drive.',truth
It is illegal to drink and drive.',truth
I have been to three different countries',truth
My favorite food is burritos',truth
My favorite restaurants is a vegan restaurant in my town',truth
Water is good for your health',truth
Today is a sunny day in the northeast',truth
There are great thrift stores in my city',truth
My cat is overweight',truth
Vapor is lighter than air.',truth
Eating an apple every day is good for your health.',truth
The moon reveals its full size on full moon day.',truth
Water flows downwards only.',truth
Plants need the right nutrients to grow well.',truth
Only when there are clouds in the sky, there will be lightening and thunder.',truth
To remain healthy, people need to eat nutritious food.',truth
I have a samsung phone.',truth
I have food allergies.',truth
I like the color purple.',truth
I have one computer.',truth
I don\'t make that much money.',truth
I like the movie beaches.',truth
I never traveled outside the usa.',truth
President obama was born in hawaii',truth
Kodak has gone bankrupt',truth
The university of wyoming has a pharmacy school.',truth
Microsoft no longer supports windows xp.',truth
A water molecule is made of one oxygen atom and 2 hydrogen atoms.',truth
The book \"angels and demons\" was written by dan brown',truth
There are 7 books in the \"harry potter\" book series and 8 movies in the adaption.',truth
I really do love him.',truth
This painting is an original.',truth
These are some of the fruitiest flavored wines i have tasted.',truth
The train will arrive at noon.',truth
The sun rises every day.',truth
Tomorrow is a not a full moon.',truth
The store is closed at 11pm.',truth
The earth rotates around the sun.',truth
Cats purr when they are happy and sometimes when they are nervous.',truth
Blue and green mixed together make turquoise.',truth
The tv show \"castle\" is on abc.',truth
gone with the wind\" won the oscar for best picture',truth
alf\" was a tv show in the 1980s',truth
If you try to multiple 2 negatives together, you will always get a positive number.',truth
New england, located in northeastern america, is comprised of six states.',truth
Mixing vinegar and baking soda causes a chemical reaction that generates carbon dioxide gas and produces visible bubbles.',truth
Cows are herbivores.',truth
Modern glitter, commonly used for crafts, was invented in 1934 by a cattle rancher.',truth
schmetterling\" is the german word for \"butterfly.',truth
The primary colors are red, yellow, and blue.',truth
Sunshine provides human beings with vitamin d, an important nutrient that plays a role in bone growth and calcium absorption.',truth
The eiffel tower is located in paris, france.',truth
There are 50 states in the united states.',truth
There are 13 stripes on the american flag.',truth
There were four presidents that were assassinated while still in office.',truth
There are 5 boroughs in the city of new york.',truth
32 states have the death penalty.',truth
Helen keller was a deafblind person.',truth
The earth is a sphere.',truth
Humans are mammals.',truth
Prostitution is illegal in all but one of the united states.',truth
Gay marriage has been legalized in several us states.',truth
Marijuana has been legalized in the state of washington.',truth
Wearing a seat belt while driving is the law in most us states.',truth
Catholic priests have been exposed for molesting young boys in recent years.',truth
David ortiz plays for the boston red sox.',truth
It is common to eat cereal with milk on it.',truth
Baby sheep are called lambs.',truth
Burger king does not serve t-bone steaks.',truth
Pie is a favorite dessert for many people.',truth
Children eventually grow up to be adults.',truth
Tom brady plays football for the new england patriots.',truth
In my life i\'ve had over ten pets',truth
I have never failed a test',truth
I have 8 siblings',truth
I prefer dogs over cats',truth
I love artichoke',truth
I am bilingual',truth
I don\'t know my grandparents',truth
I have no kids.',truth
Life is what you make it, literally',truth
Marriage is not for everyone.',truth
Great things never came from comfort zones.',truth
Only be afraid of not trying.',truth
Emotions tell your truth.',truth
Love is very blind.',truth
Many people who have home gardens grow tomatoes and sweet corn.',truth
Smoking has been shown to cause lung cancer.',truth
Lance armstrong is a famous cyclist.',truth
Injuries resulting from burns can be very disfiguring.',truth
It is normal for humans to have 10 fingers and 10 toes.',truth
Cabbage is a main ingredient in cole slaw.',truth
Ambulances, fire trucks, and police cars are considered emergency vehicles.',truth
The children at the playground were all trying to race to the colorful, music flowing ice cream truck.',truth
The new baby was so cute,very soft, smelled so sweet and was just totally adorable.',truth
When you have any appointments, be it doctor,meeting,work,church, you should always try and arrive 10-15 mins beforehand.',truth
When taking a driving trip, it is always a good reminder to take , water,extra blanket,oil, snacks, jumper cables, flashlight,first aid kit, spare tire and jack just in case they are needed',truth
Children in any swimming environment should always were a life jacket, especially under the age of 5.',truth
The addicting substance nicotine in cigarettes, dip, chew and patches is a naturally occurring insecticide used to kill both insects andanimals.',truth
Any person that has received a citation or a letter of inquiry from the commission or its staff, or is otherwise the subject of a commission or staff investigation, including an informal investigation',truth
The main reason the united states became involved with the nazi reign in german was to capture the scientists, not to save the people who were being tortured and/or suffering.',truth
Most cars on the road now take gasoline although some do take diesel.',truth
Thunder is merely warm and cold air colliding and not people bowling in the clouds.',truth
Most of the christian religious holidays have been taken from another religion called paganism, that is thought to be evil.',truth
The unemployment rate in the united states has done very little to improve since president obama has taken office for a second term.',truth
Netflix, a movies and television show company, has over the years since becoming popular over the masses has pushed many television companies to either merge to save their companies or phase out of the market.',truth
As popularly thought and many believed that ticks only fall from trees is in fact false, ticks live in grass as well.',truth
It\'s not raining today.',truth
I walked the dog this morning.',truth
I enjoy drinking coffee.',truth
I made the bed this morning.',truth
I like to watch television.',truth
Camping is a fun activity.',truth
I like to read.',truth
I am in my forties.',truth
I did not attend college.',truth
I have brown hair.',truth
I have two children.',truth
I have been in three car accidents.',truth
I live in georgia.',truth
I was born in new jersey.',truth
New jersey has a population of about 9 million.',truth
New jersey is west of new york city.new jersey is west of new york city.',truth
New york city is made up of five boroughs.',truth
The food network is a tv channel in the united states.',truth
Cnn and fox are two tv news stations in the united states.',truth
Pizza is a food made up of dough, tomato sauce, and cheese.',truth
Sushi is a japanese food.',truth
I have a bachelor\'s degree in japanese.',truth
I was born in the united states.',truth
My mother is half german and half italian.',truth
I lived in germany for one year when i was younger.',truth
My phone case looks like an owl.',truth
I have a cat and a dog.',truth
My best friend is from india.',truth
My sister is such an adamant girl who troubles me all the time but i love her so much.',truth
My parents fight all the time but they miss each other if they are separated even for a day.',truth
My college was an expensive one but they never maintained the gardens well.',truth
I always wanted to travel to different places but i decided to settle on one place.',truth
I use to be very nervous, afraid of people but i became balanced after i started to practice yoga.',truth
My dog and i were so close that he searched for me on the night he died and chose to die on my lap.',truth
When i was 10, my grand father buried our dead dog and planted a mango tree at that spot and i buried his favourite snacks every sunday at that spot.',truth
The bible is the best selling book of all time.',truth
Mark zuckerberg invented facebook.',truth
Lexapro is a selective serotonin reuptake inhibitor.',truth
The oedipus complex involves wanting to have sex with your mother and taking your father\'s place.',truth
The chance of a marriage failing is about 50\%.',truth
Greek and roman mythology are extremely similar except for differences in names.',truth
There is an increased chance of becoming an alcoholic if your parents have a history of alcohol abuse.',truth
I plan to buy a domesticated raccoon next summer.',truth
A breeder in indiana keeps raccoons, foxes, and skunks.',truth
My boyfriend\'s favorite color is blue.',truth
The sky is cloudy today.',truth
I grew up in florida.',truth
Spiders and hermit crabs make me feel uncomfortable.',truth
Barack obama is the current president.',truth
The sky is blue.',truth
It\'s windy here.',truth
I am wearing a white tank top.',truth
I have one sister.',truth
I do not have nay pets.',truth
I do not smoke cigarettes.',truth
I don\'t like the sound of the word \'slices\'.',truth
The president of the united states is barack obama.',truth
A dog has 4 legs.',truth
The sky is blue and there can be tinges of purple and pink at sunset.',truth
A car has 4 wheels.',truth
Conspiracy theorists are referred to as tin-foil hat wearers.',truth
There are a variety of iphones on the market.',truth
Massachusetts is a state.',truth
There are sixty minutes in an hour.',truth
There are twenty-four hours in a day.',truth
George washington was the first president of the united states.',truth
Officially, may 8, 1945 is when the end of world war ii is recognized.',truth
The great depression started with black tuesday, october 29, 1929',truth
Star wars was written by george lucas.',truth
In the united states, people on average live to be 79.56 years old.',truth
I have a puppy.',truth
My homework is not done.',truth
Lasagna is my favorite food.',truth
I\'m going to the beach today.',truth
I have three children.',truth
My sewing machine is new.',truth
I love to eat at taco bell.',truth
Germany neighbors france.',truth
Prague is located in the czech republic.',truth
Brussels is a city in belgium.',truth
Russia is larger than france.',truth
China has more citizens than the united states.',truth
Vatican city is a country.',truth
Rome is located in italy.',truth
Practice improves the chance of perfection.',truth
Hammers are one way to get a nail into the wall.',truth
Beauty is in the eye of the beholder.',truth
Pit bulls can be good pets, but they also have a history of violent behavior.',truth
Birthday cakes can come lots of flavors, like chocolate, vanilla and red velvet.',truth
Tires need to be replaced and rotated regularly.',truth
Ice cream is a favorite dessert for many people.',truth
I am a female.',truth
I love italian food.',truth
I really like animals.',truth
Summer is my favorite season.',truth
I play bass guitar.',truth
I am married.',truth
I breathe oxygen.',truth
I have 11 brothers and 1 sister.',truth
I hate insects and reptiles.',truth
I have been living with my boyfriend for 5 months.',truth
My brother is a united states marine.',truth
My younger brother is gay.',truth
My best friend has 3 kids and she\'s only 23.',truth
I don\'t believe in marriage.',truth
In the course of the scholarly translation of a recently located ancient hebrew scroll, unmistakable references were found substantiating the existence of the ark of the covenant.',truth
When baking bread in the bread machine, often the very same amount of yeast is used for both a 1-pound loaf, and  a 2-pound loaf.',truth
The water bear has no backbone, yet it can survive in extreme conditions, from superheated water to outer space.',truth
The five remaining male descendants of the family of adolph hitler made a pact between themselves to never reproduce, and thus end the family line.',truth
A world war ii japanese soldier, deployed in the philippines, was so deeply immersed in guerrilla mode that he refused to believe those who told him the war had ended, and continued to wage war on the filipino citizens of lubang island, until he was finally convinced to surrender in 1975.',truth
Approximately 50 percent of all american presidents have been left-handed.',truth
The iphone 1st generation had the same amount of computing power as nasa in 1969, when it launched humans to the moon.',truth
It is spring.',truth
My name is crystal.',truth
I have one son.',truth
It is very early in the morning.',truth
I am in south carolina.',truth
I love sweet tea.',truth
I have 1 cat.',truth
I have 2 brothers.',truth
My dog ate kibble for breakfast.',truth
My house has 4 bedrooms.',truth
I ate noodles for breakfast.',truth
Tonight i will eat mushrooms.',truth
My brother eats too much junk food.',truth
I have a pedestal fan.',truth
Obama is the president',truth
Congress is run by the republicans',truth
We have not traveled to mars',truth
There is unrest in the world',truth
There is poverty and starvation in the world',truth
Rape is a serious crime',truth
The sun is hot',truth
Grass is green.',truth
The sky is blue.',truth
The clouds are white.',truth
There are four seasons--winter, spring, summer, and fall',truth
Strawberries are red.',truth
Bananas are yellow.',truth
Oranges are orange.',truth
I am  a female',truth
I have completed graduation',truth
I live in india',truth
India is a huge country',truth
The female to male ration in india is alarmingly low',truth
India is a poor country',truth
Most of the people in india are spiritual',truth
I am a girl',truth
I love peacock',truth
I live in india',truth
Asia is the largest continent',truth
Cat chases rat',truth
Sun rises in the east',truth
India is in asia',truth
I believe in your ability to endure.',truth
I believe in reincarnation.',truth
I am conversational in french.',truth
I was raped the first time i had sex.',truth
I don\'t know and don\'t care how many people i\'ve slept with.',truth
I love myself completely and totally.',truth
I am doing my best not to judge you.',truth
Chlamydia is a bacteria',truth
Viruses cannot be cured by antibiotics',truth
The sun rises in the east',truth
Only female cats are calico',truth
Shingles is reactivation of chickenpox virus',truth
Antibodies help clear infections',truth
The sky is blue',truth
I love animals.',truth
I know several card games.',truth
I read a lot.',truth
I go to science fiction conventions every chance i get.',truth
What happens in science fiction conventions has nothing to do with the stereotypes.',truth
Many leaders in the technology fields to science fiction conventions.',truth
This weekend, i will cook a big dinner for my friends.',truth
I always like to be as nice and kind to people as i can and will make sure to help people in need when at all possible.',truth
I hope to do a great job all of the many things i do and to be the very best at the very least one of the things i do.',truth
If everyone would want to make sure all of the people on our planet had enough to survive comfortably on, there would be enough everyone with some left over.',truth
The future of humanity is very bright, new tech and new ways of being fair to each other will certainly bring about a form of eutopia.',truth
In the future there will be brand new kinds of body shops, not for the body parts of automobiles, but also for to design and grow body parts for humans.',truth
To be fair, square and on the level is the rule of the best business men and women, always hold this virtue true to your heart to be successful in business.',truth
The answers are very important to understand, but what i would like to understand the most, are the questions.',truth
The sun is a star.',truth
The earth rotates and revolves around the sun.',truth
You need to breathe in order to live.',truth
There are 60 minutes in an hour.',truth
There are 24 hours in a day.',truth
There are seven continents on earth.',truth
H20 is the molecular composition of water.',truth
Cats recognize their name more than dogs do, they just choose to ignore it.',truth
Veganism is when someone decides to refrain from consuming or using all animal products.',truth
Chicago has a very high crime rate.',truth
It is hot in the summer and cold in the winter.',truth
It is possible to get a good job without a college degree.',truth
Deer often leave their babies to hide in brush while they hunt for food.',truth
Mustard is dyed yellow to make it seem more appealing.',truth
I do not like living in my city.',truth
I have two children.',truth
I have been married twelve years.',truth
I would like to own a new car.',truth
I wish i had a masters degree.',truth
My favorite color is blue.',truth
My husband works with computers.',truth
I have six tattoos.',truth
I graduated from high school in 2005.',truth
I was born in california.',truth
My boyfriend is 28 years old.',truth
I like dr. pepper.',truth
I wear glasses.',truth
Today was a hot day.',truth
There are corpses on mount everest that serve as direction for those attempting to reach the top.',truth
Human beings unknowingly eat insects on occasion while sleeping.',truth
Beer was once not considered alcohol in russia.',truth
People are working toward cloning a wooly mammoth.',truth
A person\'s height can vary slightly throughout the day.',truth
Men are more likely to be struck by lightning than women.',truth
Tommy lee jones and al gore were once roommates.',truth
The green bay packers have 4 superbowl wins.',truth
The chemical composition of water is h2o.',truth
The human heart is mysterious.',truth
The human species has 46 chromosomes.',truth
The moon reflects the sun\'s light to the earth.',truth
President obama was re-elected in 2012.',truth
English has 26 letters.',truth
We can get water from rain.',truth
